Reaction_Type,Sentiment,Score,Content_Type,Category,Content ID,Datetime
love,positive,65,video,dogs,72167d71-578d-428f-af6d-5a8a92e677af,2020-10-25 05:47:14
love,positive,65,video,dogs,b0dd04df-83a1-470f-80ad-bb173a5e44bc,2021-03-18 23:31:20
love,positive,65,video,dogs,e221de96-8536-4782-8281-f9cda62f3c81,2020-07-15 12:56:34
love,positive,65,video,dogs,e221de96-8536-4782-8281-f9cda62f3c81,2020-07-04 19:19:14
love,positive,65,video,dogs,09f5578e-6cf1-4e80-b102-7aae7b9d5d67,2020-10-09 16:59:34
love,positive,65,video,dogs,09f5578e-6cf1-4e80-b102-7aae7b9d5d67,2021-05-20 17:50:03
love,positive,65,video,dogs,f86dae91-1330-45cc-8353-32839ea82ba6,2020-06-26 13:14:17
love,positive,65,video,dogs,bfeb6117-9179-469d-9ea8-8f41a251a5fc,2021-01-12 06:29:09
love,positive,65,video,dogs,1287b5c5-604b-462b-bf77-e64a8e89739e,2021-06-12 08:16:04
love,positive,65,video,dogs,1287b5c5-604b-462b-bf77-e64a8e89739e,2020-09-16 01:12:36
love,positive,65,video,dogs,1287b5c5-604b-462b-bf77-e64a8e89739e,2020-06-19 14:32:26
love,positive,65,video,dogs,1287b5c5-604b-462b-bf77-e64a8e89739e,2021-04-06 01:02:53
love,positive,65,video,dogs,f0a10ef0-89c7-46b0-828a-e9eec53a8cbe,2020-06-20 07:55:13
love,positive,65,video,dogs,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,2020-10-26 01:08:38
love,positive,65,video,dogs,a6cace19-96eb-40b3-b6fb-2a1a4e444dde,2021-05-23 10:10:28
love,positive,65,video,dogs,1b7d1f70-21dd-483b-b395-e15f4c2368f1,2021-05-23 00:07:19
love,positive,65,video,dogs,27e2cea3-b408-4e66-801b-29fdf7c03b05,2020-11-11 19:33:02
love,positive,65,video,dogs,846b8dcf-d2d2-45e7-816d-7dd62d4fbbe4,2020-10-21 11:05:30
love,positive,65,video,dogs,5d3d5107-2404-4fb8-a9b6-3c8428492f64,2021-01-25 00:26:41
love,positive,65,video,dogs,46c69019-89b5-4a13-9b8a-2942ca22837f,2020-08-26 03:47:45
love,positive,65,video,dogs,46c69019-89b5-4a13-9b8a-2942ca22837f,2021-02-27 18:59:03
love,positive,65,video,dogs,6b2db46f-f733-4b56-af09-0ed7bb232ed4,2020-07-02 01:05:03
love,positive,65,video,dogs,6b2db46f-f733-4b56-af09-0ed7bb232ed4,2021-01-10 08:19:46
love,positive,65,video,dogs,6b2db46f-f733-4b56-af09-0ed7bb232ed4,2020-10-09 10:59:39
love,positive,65,video,dogs,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,2020-10-21 14:06:35
love,positive,65,video,dogs,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,2020-08-13 23:27:55
love,positive,65,video,dogs,461cb0ce-0b43-4f13-a8bd-847fc6428c6c,2020-09-08 02:57:59
love,positive,65,video,dogs,7df4b13f-c41a-4c81-88fb-213a6a96acc5,2021-03-16 19:05:15
love,positive,65,video,dogs,7df4b13f-c41a-4c81-88fb-213a6a96acc5,2020-12-30 08:45:26
love,positive,65,video,dogs,7df4b13f-c41a-4c81-88fb-213a6a96acc5,2021-03-27 19:20:06
love,positive,65,video,dogs,7df4b13f-c41a-4c81-88fb-213a6a96acc5,2020-12-16 11:00:55
love,positive,65,video,dogs,28fc1e6d-eae9-47de-af11-11ad726b2a88,2020-12-21 17:33:57
love,positive,65,video,dogs,28fc1e6d-eae9-47de-af11-11ad726b2a88,2020-11-05 07:53:47
love,positive,65,video,dogs,28fc1e6d-eae9-47de-af11-11ad726b2a88,2021-06-13 23:41:21
love,positive,65,video,dogs,b6f447e5-0a89-468a-8ad2-fd45676170d5,2020-09-11 20:32:09
love,positive,65,video,dogs,292051b5-b835-4a60-962a-bddf10da82bd,2020-11-28 17:46:38
love,positive,65,video,dogs,292051b5-b835-4a60-962a-bddf10da82bd,2020-10-29 01:22:29
love,positive,65,video,dogs,292051b5-b835-4a60-962a-bddf10da82bd,2021-06-14 07:46:40
love,positive,65,video,dogs,292051b5-b835-4a60-962a-bddf10da82bd,2021-04-23 10:52:30
love,positive,65,video,dogs,088e2e43-61a8-475f-a3e6-061f626b0f16,2020-12-04 02:01:43
love,positive,65,video,dogs,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,2020-08-18 09:26:06
love,positive,65,video,dogs,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,2020-11-23 13:52:58
love,positive,65,video,dogs,02664d35-87cf-46a6-a80b-78fbc9ac8b2f,2020-11-27 02:21:39
love,positive,65,video,dogs,e0cb0394-c5b2-447a-a9f4-88604a3ec283,2020-11-15 13:26:46
love,positive,65,video,dogs,e0cb0394-c5b2-447a-a9f4-88604a3ec283,2020-08-28 07:18:30
love,positive,65,video,dogs,e0cb0394-c5b2-447a-a9f4-88604a3ec283,2020-10-20 03:55:18
love,positive,65,video,dogs,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,2020-06-21 21:44:36
love,positive,65,video,dogs,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,2020-08-18 22:20:22
love,positive,65,video,dogs,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,2020-09-06 21:34:04
love,positive,65,video,dogs,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,2021-03-25 04:01:16
love,positive,65,video,dogs,ec6c41c9-509e-43ff-83bb-0e5202b8e62a,2021-03-13 02:14:57
love,positive,65,video,dogs,e17bade2-3175-49eb-92f4-7f2eac74147a,2021-03-04 12:54:44
love,positive,65,video,dogs,e17bade2-3175-49eb-92f4-7f2eac74147a,2020-11-25 05:53:30
love,positive,65,video,dogs,e17bade2-3175-49eb-92f4-7f2eac74147a,2020-07-06 01:37:30
love,positive,65,video,dogs,a048f504-f428-438d-bb91-f1ad562ff5f8,2020-10-26 18:46:48
love,positive,65,video,dogs,a048f504-f428-438d-bb91-f1ad562ff5f8,2020-08-01 09:23:14
love,positive,65,video,dogs,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,2021-01-12 04:25:22
love,positive,65,video,dogs,9c6b0084-60ba-4e88-a0c7-ba0f61ec2c11,2021-03-08 20:51:52
love,positive,65,video,dogs,ef1ed168-7433-4233-ade8-95070d70a382,2020-10-19 05:17:41
love,positive,65,video,dogs,bb157107-088c-45aa-8d16-5c093a7471c6,2021-03-01 22:04:06
love,positive,65,video,dogs,bb157107-088c-45aa-8d16-5c093a7471c6,2020-07-30 16:28:19
love,positive,65,video,dogs,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,2020-09-17 11:01:20
love,positive,65,video,dogs,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,2021-05-23 09:03:18
love,positive,65,video,dogs,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,2021-04-20 15:31:44
love,positive,65,video,dogs,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,2021-06-03 12:19:32
love,positive,65,video,dogs,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,2020-11-25 07:19:52
love,positive,65,video,dogs,79818849-98f9-4b6b-9be8-4ed4c1ad59a5,2020-12-19 13:52:59
love,positive,65,video,dogs,475541da-3402-4d0e-9df5-0da198f8fc9c,2021-04-23 17:39:50
love,positive,65,video,dogs,17e3a8c5-ecb6-445d-8b69-f8c202d08549,2021-01-22 08:51:12
love,positive,65,video,dogs,17e3a8c5-ecb6-445d-8b69-f8c202d08549,2021-05-22 08:15:17
love,positive,65,video,dogs,17e3a8c5-ecb6-445d-8b69-f8c202d08549,2021-05-15 11:27:28
love,positive,65,video,dogs,df06cdab-afc8-4965-9b10-c270b0cafedf,2021-05-01 15:13:00
love,positive,65,video,dogs,df06cdab-afc8-4965-9b10-c270b0cafedf,2021-04-30 20:54:52
love,positive,65,video,dogs,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,2021-04-13 02:45:37
love,positive,65,video,dogs,8ec8db61-8bea-440b-88ee-f1f593eb4a7f,2021-02-06 01:11:15
love,positive,65,video,dogs,c582f515-4d90-4ae6-9ab7-059fdbd7956c,2020-11-22 14:30:46
love,positive,65,video,dogs,59523d44-6113-46a5-a85b-38de2ce7bfa1,2021-04-20 19:17:20
love,positive,65,video,dogs,59523d44-6113-46a5-a85b-38de2ce7bfa1,2021-04-17 02:13:05
love,positive,65,video,dogs,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,2020-06-27 06:36:09
love,positive,65,video,dogs,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,2020-10-03 14:31:37
love,positive,65,video,dogs,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,2020-12-19 06:25:22
love,positive,65,video,dogs,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,2020-12-21 09:58:36
love,positive,65,video,dogs,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,2020-11-07 08:52:08
love,positive,65,video,dogs,e6c8f317-c8a9-4b1d-941a-4cd5420a138b,2021-05-10 17:41:21
love,positive,65,video,dogs,9c066976-30e0-405e-9973-5c4342271a70,2020-07-13 23:21:36
love,positive,65,video,dogs,25290b06-ca05-43eb-8e54-e345a41ddba7,2021-01-04 10:23:41
love,positive,65,video,dogs,25290b06-ca05-43eb-8e54-e345a41ddba7,2020-08-21 22:56:57
love,positive,65,video,dogs,25290b06-ca05-43eb-8e54-e345a41ddba7,2020-10-13 05:07:27
love,positive,65,video,dogs,25290b06-ca05-43eb-8e54-e345a41ddba7,2020-08-29 06:48:45
love,positive,65,video,dogs,25290b06-ca05-43eb-8e54-e345a41ddba7,2021-04-11 16:15:27
love,positive,65,video,dogs,0411a1da-97e1-44b6-945d-06b4682ba802,2021-06-09 08:55:41
love,positive,65,video,dogs,0411a1da-97e1-44b6-945d-06b4682ba802,2021-02-11 12:31:23
love,positive,65,video,dogs,0411a1da-97e1-44b6-945d-06b4682ba802,2021-06-05 10:13:44
love,positive,65,video,dogs,0411a1da-97e1-44b6-945d-06b4682ba802,2021-02-25 12:14:12
love,positive,65,video,dogs,ef802d01-6269-4d21-9159-f1386c75e789,2020-11-10 18:17:22
love,positive,65,video,dogs,ee18c383-1e7a-4507-9e78-1061da09143a,2021-03-05 05:52:45
love,positive,65,video,dogs,3fe1e6e6-6d1d-43f5-9c25-7d0a1c14744d,2021-01-21 15:03:49
love,positive,65,video,dogs,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2021-06-12 03:30:39
love,positive,65,video,dogs,8526d7cd-bf33-4bf4-aa07-2c25c610cc74,2020-07-06 01:28:14
love,positive,65,video,dogs,df2214cb-61f3-4744-86a8-7c01e501bc27,2021-05-22 11:34:18
love,positive,65,video,dogs,df2214cb-61f3-4744-86a8-7c01e501bc27,2021-05-23 04:59:49
love,positive,65,video,dogs,b15792cb-995f-473e-8372-5cbe88eb059b,2020-09-01 21:48:36
love,positive,65,video,dogs,b15792cb-995f-473e-8372-5cbe88eb059b,2020-07-07 19:19:01
love,positive,65,video,dogs,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2020-09-21 19:18:55
love,positive,65,video,dogs,4b2d0fff-3b4f-43ca-a7df-c430479cb9ba,2021-02-16 23:39:02
love,positive,65,video,dogs,b0782637-2604-40f7-8fc6-5e7d9ffd2255,2021-01-30 01:10:12
love,positive,65,video,dogs,55f46794-426f-441b-bb60-53b5e6beebc5,2020-08-03 10:42:46
love,positive,65,video,dogs,55f46794-426f-441b-bb60-53b5e6beebc5,2020-11-01 18:29:46
love,positive,65,video,dogs,e61a1b04-17e4-4918-a637-ebfc59783ad0,2020-11-14 18:59:58
love,positive,65,video,dogs,343362dd-20e1-4b98-ad23-e3d8d497f98e,2020-09-30 16:28:12
love,positive,65,video,dogs,f663d05c-74ce-424b-89f2-58009b0095fb,2020-07-17 00:43:56
love,positive,65,video,dogs,03750ad9-8d8e-4f8c-aec6-8766c9a0184f,2020-11-18 08:20:09
love,positive,65,video,dogs,4c1ae4ba-078a-4720-aff0-817c7d549387,2021-05-27 02:44:13
love,positive,65,video,dogs,964173f3-7019-4758-9ab9-df71585aa965,2020-08-26 23:15:04
love,positive,65,video,dogs,964a54b7-7dc7-40b0-bd94-9898b670f9cd,2020-12-26 20:41:45
love,positive,65,video,dogs,37331f8d-4fc5-42f6-a367-e59ccde67c45,2020-11-24 17:57:26
love,positive,65,video,dogs,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,2021-03-26 17:37:28
love,positive,65,video,dogs,cba3c646-6b10-43fe-a1af-a0276815288f,2020-11-12 13:08:38
love,positive,65,video,dogs,80bf3ac3-e94e-44cf-81ef-345a8326802c,2020-08-29 01:30:13
love,positive,65,video,dogs,c48d7966-42f3-43a6-a0b7-0a2260ffa125,2020-10-08 15:24:32
love,positive,65,video,dogs,c48d7966-42f3-43a6-a0b7-0a2260ffa125,2020-07-08 15:43:27
love,positive,65,video,dogs,c48d7966-42f3-43a6-a0b7-0a2260ffa125,2020-09-16 21:26:45
love,positive,65,video,dogs,4bfc9824-aaeb-4695-8195-945686795b30,2020-10-16 11:12:02
love,positive,65,video,dogs,4bfc9824-aaeb-4695-8195-945686795b30,2020-09-19 17:11:08
love,positive,65,video,dogs,4bfc9824-aaeb-4695-8195-945686795b30,2021-02-03 07:07:37
love,positive,65,video,dogs,a168836d-7a74-41e2-a8ae-809fa556c8a0,2020-08-22 01:46:18
love,positive,65,video,dogs,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,2020-10-26 08:42:09
love,positive,65,video,dogs,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,2021-02-27 18:03:54
love,positive,65,video,dogs,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,2020-08-09 07:32:11
love,positive,65,video,dogs,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,2021-06-01 23:16:02
love,positive,65,video,dogs,ee631766-3818-4de6-897f-2355542b58e7,2021-03-25 08:19:17
love,positive,65,video,dogs,ee631766-3818-4de6-897f-2355542b58e7,2020-10-08 11:03:35
love,positive,65,video,dogs,0ac85d23-c8ba-49ed-bec1-493b960a88c0,2021-06-14 21:04:50
love,positive,65,video,dogs,0ac85d23-c8ba-49ed-bec1-493b960a88c0,2020-11-04 09:54:14
love,positive,65,video,dogs,0ac85d23-c8ba-49ed-bec1-493b960a88c0,2020-07-13 23:53:17
love,positive,65,video,dogs,0ac85d23-c8ba-49ed-bec1-493b960a88c0,2021-03-05 23:16:32
love,positive,65,video,dogs,ef619e47-1e88-4e0f-8d91-590cd9ecc137,2020-12-23 22:01:30
love,positive,65,video,dogs,f65dbde9-c8dc-4851-927e-964fa2e0908a,2020-09-08 20:33:54
love,positive,65,video,dogs,f65dbde9-c8dc-4851-927e-964fa2e0908a,2020-10-05 21:45:31
love,positive,65,video,dogs,f65dbde9-c8dc-4851-927e-964fa2e0908a,2020-08-24 18:21:53
love,positive,65,video,dogs,5bf45fd3-6b4b-400c-a126-31b8576e1d70,2020-07-16 10:13:55
love,positive,65,video,dogs,5bf45fd3-6b4b-400c-a126-31b8576e1d70,2021-05-24 18:36:07
love,positive,65,video,dogs,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,2021-03-30 03:52:28
love,positive,65,video,dogs,6aa06c00-d796-43c3-816d-70f21fe58f80,2020-10-06 09:00:06
love,positive,65,video,dogs,6aa06c00-d796-43c3-816d-70f21fe58f80,2020-08-22 04:51:43
love,positive,65,video,dogs,6aa06c00-d796-43c3-816d-70f21fe58f80,2021-02-08 06:06:28
love,positive,65,video,dogs,6aa06c00-d796-43c3-816d-70f21fe58f80,2021-01-27 14:03:42
love,positive,65,video,dogs,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,2021-05-30 15:39:27
love,positive,65,video,dogs,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,2021-05-03 01:28:09
love,positive,65,video,dogs,3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b,2021-05-03 22:44:09
love,positive,65,video,dogs,96ece45a-89e4-4cf8-b216-c860bf8e158e,2020-06-29 10:30:29
love,positive,65,video,dogs,96ece45a-89e4-4cf8-b216-c860bf8e158e,2020-12-16 23:39:35
love,positive,65,video,dogs,96ece45a-89e4-4cf8-b216-c860bf8e158e,2021-01-18 09:04:51
love,positive,65,video,dogs,5efb3710-c34d-4dc4-84dd-31cd8c5d9c30,2020-07-27 07:59:46
love,positive,65,video,dogs,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,2021-02-11 14:48:01
love,positive,65,video,dogs,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,2021-04-04 16:09:33
love,positive,65,video,dogs,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,2020-07-11 13:36:23
love,positive,65,video,dogs,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,2020-10-15 05:26:06
love,positive,65,video,dogs,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,2020-10-04 02:24:53
love,positive,65,video,dogs,6912f8e6-86b7-44f6-8aa8-c21c2ed0b53c,2020-11-23 09:08:32
love,positive,65,video,dogs,4dd4da35-453e-466d-95ca-b1a7710fac1f,2021-03-02 02:14:19
love,positive,65,video,dogs,15e13281-8bd0-4f40-a0fa-44749cf32378,2021-04-28 06:18:29
love,positive,65,video,dogs,1bbfe52f-37e2-4874-8422-161a60b331e1,2020-12-19 20:35:12
love,positive,65,video,dogs,1bbfe52f-37e2-4874-8422-161a60b331e1,2021-06-04 21:59:40
love,positive,65,video,dogs,1bbfe52f-37e2-4874-8422-161a60b331e1,2021-01-07 14:58:51
love,positive,65,video,dogs,94f8ffbb-d888-4713-8cdd-ea57466d88b2,2020-11-18 05:26:07
love,positive,65,video,dogs,6e71ed3d-3fba-4bd1-8de7-2798dec6431e,2020-12-31 20:43:36
love,positive,65,video,dogs,c3d1c36d-2ad9-45ce-be49-51c103351e62,2020-07-01 03:15:13
love,positive,65,video,dogs,b38723f3-878c-4308-b173-14f03639d9b8,2020-09-04 09:27:15
love,positive,65,video,dogs,b38723f3-878c-4308-b173-14f03639d9b8,2021-01-08 22:57:57
love,positive,65,video,dogs,e1eb9e92-2e08-48b0-8be7-a2a98048aa08,2020-12-21 17:22:11
love,positive,65,video,dogs,44eab5ca-b4a4-46c4-977d-197a78551861,2021-04-07 13:34:25
love,positive,65,video,dogs,44eab5ca-b4a4-46c4-977d-197a78551861,2021-02-10 20:38:23
love,positive,65,video,dogs,44eab5ca-b4a4-46c4-977d-197a78551861,2021-05-21 07:22:55
love,positive,65,video,dogs,a739e02a-5d83-4e0e-b306-740652cf700a,2020-12-13 01:10:13
love,positive,65,video,dogs,a739e02a-5d83-4e0e-b306-740652cf700a,2021-03-09 23:14:54
love,positive,65,video,dogs,a739e02a-5d83-4e0e-b306-740652cf700a,2021-04-13 13:39:16
love,positive,65,video,dogs,a739e02a-5d83-4e0e-b306-740652cf700a,2020-10-04 01:50:51
love,positive,65,video,dogs,7cace87f-53ff-40c0-99f5-abbc5b8f86d6,2021-02-06 15:47:55
love,positive,65,video,dogs,7cace87f-53ff-40c0-99f5-abbc5b8f86d6,2020-09-24 07:18:58
love,positive,65,video,dogs,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,2021-06-05 05:12:57
love,positive,65,video,dogs,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,2020-06-27 19:59:35
love,positive,65,video,dogs,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,2020-11-14 04:32:07
love,positive,65,video,dogs,8b1bfacc-00fd-4f6e-b647-6ecfe2b7ce69,2021-03-11 07:57:15
love,positive,65,video,dogs,25c36533-1de5-4d82-879b-86180503cf8d,2020-09-20 17:08:17
love,positive,65,video,dogs,c9b2829f-278c-4acd-a895-cf0bd337d36f,2021-04-24 22:46:50
love,positive,65,video,dogs,c9b2829f-278c-4acd-a895-cf0bd337d36f,2021-04-22 21:35:41
love,positive,65,video,dogs,a861f7e7-b2f5-4d86-966c-7503c8faaeca,2021-01-04 01:37:36
love,positive,65,video,dogs,a861f7e7-b2f5-4d86-966c-7503c8faaeca,2021-05-18 06:47:11
love,positive,65,video,dogs,a861f7e7-b2f5-4d86-966c-7503c8faaeca,2021-01-29 13:49:29
love,positive,65,video,dogs,56b0b1ab-a07c-4379-b699-80ccc8689c85,2021-02-19 22:42:09
love,positive,65,video,dogs,56b0b1ab-a07c-4379-b699-80ccc8689c85,2020-11-15 01:46:54
love,positive,65,video,dogs,56b0b1ab-a07c-4379-b699-80ccc8689c85,2021-04-21 15:52:58
love,positive,65,video,dogs,56b0b1ab-a07c-4379-b699-80ccc8689c85,2020-09-01 13:47:52
love,positive,65,video,dogs,56b0b1ab-a07c-4379-b699-80ccc8689c85,2020-12-24 11:48:04
love,positive,65,video,dogs,6c8d057d-756a-41dd-afef-bf73adffbdf4,2021-01-23 16:00:19
love,positive,65,video,dogs,6c8d057d-756a-41dd-afef-bf73adffbdf4,2021-04-29 08:02:43
love,positive,65,video,dogs,6c8d057d-756a-41dd-afef-bf73adffbdf4,2021-04-20 11:06:14
love,positive,65,video,dogs,59f7eb93-7ffc-4627-98a6-9ecaa5e35206,2021-01-18 22:25:59
love,positive,65,video,dogs,990f1598-4dbb-403c-a5b2-48de2c30b1ca,2020-07-31 13:30:47
love,positive,65,video,dogs,990f1598-4dbb-403c-a5b2-48de2c30b1ca,2020-11-01 22:05:12
love,positive,65,video,dogs,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,2020-11-03 07:42:17
love,positive,65,video,dogs,92c1fcb5-5b56-4780-85cb-0c4858b39b3e,2021-01-01 04:03:32
love,positive,65,video,dogs,0701343b-6105-40e4-b275-7f3d292b9e20,2020-12-24 23:39:17
love,positive,65,video,dogs,0701343b-6105-40e4-b275-7f3d292b9e20,2020-10-11 23:45:06
love,positive,65,video,dogs,451b228b-9d66-45a4-b6fa-46c502562b5f,2020-12-03 22:54:23
love,positive,65,video,dogs,1dbed432-50e6-4955-9ac8-798fb60b2f0e,2020-09-01 14:41:03
love,positive,65,video,dogs,ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6,2020-11-27 00:55:38
love,positive,65,video,dogs,1dec5263-8a54-43fb-bfbe-a388d2919e74,2021-03-16 12:41:48
love,positive,65,video,dogs,1dec5263-8a54-43fb-bfbe-a388d2919e74,2020-07-07 21:11:41
love,positive,65,video,dogs,1dec5263-8a54-43fb-bfbe-a388d2919e74,2021-04-05 05:17:09
love,positive,65,video,dogs,c75dfa33-cd71-486f-b4e1-f5e9133ae873,2021-01-26 09:30:55
love,positive,65,video,dogs,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,2020-09-28 04:54:43
love,positive,65,video,dogs,40727608-362e-4e10-970f-2b5a5f8c37c1,2021-04-02 15:40:17
love,positive,65,video,dogs,09f2e925-5086-42ad-8160-e763396a36ca,2020-10-09 07:03:16
love,positive,65,video,dogs,09f2e925-5086-42ad-8160-e763396a36ca,2021-02-13 15:46:50
love,positive,65,video,dogs,09f2e925-5086-42ad-8160-e763396a36ca,2021-05-01 04:56:32
love,positive,65,video,dogs,09f2e925-5086-42ad-8160-e763396a36ca,2020-12-24 11:15:16
love,positive,65,video,dogs,6cbac852-fec6-49e2-95db-d62edeb477d0,2021-05-21 19:12:32
love,positive,65,video,dogs,445a06c1-3dea-4129-90eb-2384c0534eb6,2020-12-04 09:50:44
love,positive,65,video,dogs,abf9ec3b-1d0f-4238-a8f8-137072dab287,2020-10-18 01:56:42
love,positive,65,video,dogs,abf9ec3b-1d0f-4238-a8f8-137072dab287,2021-02-14 13:38:32
love,positive,65,video,dogs,abf9ec3b-1d0f-4238-a8f8-137072dab287,2020-08-13 22:51:31
love,positive,65,video,dogs,abf9ec3b-1d0f-4238-a8f8-137072dab287,2021-03-24 15:24:39
love,positive,65,video,dogs,abf9ec3b-1d0f-4238-a8f8-137072dab287,2020-11-25 18:53:10
love,positive,65,video,dogs,60872f35-3eb4-4742-b3b0-48f15f11be66,2020-08-13 22:13:18
love,positive,65,video,dogs,60872f35-3eb4-4742-b3b0-48f15f11be66,2020-11-04 06:59:35
love,positive,65,video,dogs,60872f35-3eb4-4742-b3b0-48f15f11be66,2021-04-01 23:14:34
love,positive,65,video,dogs,1b6f05f1-df9e-4ad4-989e-029baf20478f,2020-11-12 01:35:25
love,positive,65,video,dogs,1b6f05f1-df9e-4ad4-989e-029baf20478f,2021-04-01 16:02:52
love,positive,65,video,dogs,1b6f05f1-df9e-4ad4-989e-029baf20478f,2021-01-10 13:17:54
love,positive,65,video,dogs,1b6f05f1-df9e-4ad4-989e-029baf20478f,2021-03-02 15:33:57
love,positive,65,video,dogs,1a5b511a-7199-4f05-988a-1f1d0380ca11,2020-06-26 04:37:31
love,positive,65,video,dogs,1a5b511a-7199-4f05-988a-1f1d0380ca11,2021-03-02 05:11:38
love,positive,65,video,dogs,5ac2552c-15a5-41ed-8d67-9c57bce74ebc,2020-09-17 14:10:19
love,positive,65,video,dogs,b5966298-63d8-403e-96ab-9a610eb9752d,2020-07-11 20:30:27
love,positive,65,video,dogs,b5966298-63d8-403e-96ab-9a610eb9752d,2021-05-29 19:12:49
love,positive,65,video,dogs,ec69ad7c-c57b-4d10-ad0f-930ff10bf687,2020-09-28 06:48:41
love,positive,65,video,dogs,51a9bf9c-2c90-487b-ad37-9db7f18c36e7,2021-05-23 18:38:11
love,positive,65,video,dogs,51a9bf9c-2c90-487b-ad37-9db7f18c36e7,2021-02-22 17:51:06
love,positive,65,video,dogs,9c542f56-b0ec-4df1-b95e-f56e1c467813,2021-02-22 21:49:06
love,positive,65,video,dogs,9c542f56-b0ec-4df1-b95e-f56e1c467813,2021-06-08 22:37:25
love,positive,65,video,dogs,9c542f56-b0ec-4df1-b95e-f56e1c467813,2021-05-15 05:23:40
love,positive,65,video,dogs,41c97dd6-3f0d-4a6c-9083-2163e8e08e19,2020-10-19 15:21:21
love,positive,65,video,dogs,41c97dd6-3f0d-4a6c-9083-2163e8e08e19,2020-10-20 13:52:54
love,positive,65,video,dogs,41c97dd6-3f0d-4a6c-9083-2163e8e08e19,2020-12-28 20:13:55
love,positive,65,video,dogs,e8d62710-7e3a-4bef-b6da-edaaed70c401,2020-12-29 16:30:47
love,positive,65,video,dogs,e8d62710-7e3a-4bef-b6da-edaaed70c401,2021-04-30 02:05:08
love,positive,65,video,dogs,e8d62710-7e3a-4bef-b6da-edaaed70c401,2021-05-26 13:43:25
love,positive,65,video,dogs,d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,2021-03-20 05:01:52
love,positive,65,video,dogs,d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,2021-03-09 10:22:03
love,positive,65,video,dogs,d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,2021-05-24 10:33:03
love,positive,65,video,dogs,d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,2021-04-05 04:41:04
love,positive,65,video,dogs,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,2021-05-08 08:13:56
love,positive,65,video,dogs,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,2020-09-26 17:55:29
love,positive,65,video,dogs,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,2021-01-28 07:02:05
love,positive,65,video,dogs,4dca44b9-e65c-4d9d-93eb-6a24ec8950e9,2020-08-09 08:34:32
love,positive,65,video,dogs,dd942c3f-2ed5-4849-9e2b-7484f5a4eaf4,2020-10-12 01:52:35
love,positive,65,video,dogs,8b08e78c-4798-463a-b868-a0dc9fde777f,2020-06-29 12:42:58
love,positive,65,video,dogs,8b08e78c-4798-463a-b868-a0dc9fde777f,2020-07-26 17:13:06
love,positive,65,video,dogs,b3bcbff0-d160-4fbc-b3c6-8113ceb38056,2021-03-29 14:35:25
